anime_id,name,genre,rating,member
31673,Larva 2nd Season,Comedy,7.05,92
12929,Saint Seiya Omega,"Action, Adventure, Fantasy, Shounen",6.59,22684
10351,Tenchi Muyou! Ryououki 2nd Season Picture Drama,"Comedy, Sci-Fi, Shounen, Space",7.18,3626
6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance",7.29,45161
30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",7.93,157551
10014,Shouwa Monogatari,"Drama, Historical",7.06,3563
55,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",6.62,10392
21189,"Wake Up, Girls! Shichinin no Idol","Drama, Music",7.23,14420
2796,Afro-Ken,"Comedy, Kids",5.3,2199
1204,Kujira no Chouyaku,"Drama, Fantasy, Kids",6.8,4670
3391,Maicching Machiko-sensei,"Comedy, Ecchi, School",6.66,891
9362,Hyakka Ryouran: Samurai Girls Specials,Ecchi,6.73,15446
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",7.2,158
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,"Drama, Romance, Sports",7.33,5758
12355,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",8.84,226193
8333,Kodomo no Keijijougaku,Fantasy,6,543
33907,Magical Music Train,Music,3.53,61
21405,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",7.9,159793
28665,Nenga no Kizuna,Slice of Life,5.99,178
609,Saishuu Heiki Kanojo: Another Love Song,"Drama, Romance, Sci-Fi",7.21,12239
32750,Ashita e Mukau Hito,Music,6.02,105
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),"Adventure, Fantasy, Historical",6,198
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy",7,114
4547,RoboDz,Sci-Fi,5,125
3587,Isaku: Respect,Hentai,5.73,1138
5045,Kamen no Maid Guy OVA,"Action, Comedy, Ecchi",6.96,7074
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi",6.88,56453
10463,Exper Zenon,"Action, Sci-Fi",5.78,623
3115,Toki no Tabibito: Time Stranger,"Action, Adventure, Romance, Sci-Fi",6.33,941
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",6.54,699
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",6.87,17240
3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,Hentai,6.3,3720
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?","Adventure, Comedy, Slice of Life",5.58,113
31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",8.34,31856
1220,Hoshizora Kiseki,"Romance, Sci-Fi",5.99,7674
31642,Pittanko! Taiyou-sensei to Pittanko,"Comedy, Kids, School",6.25,34
33523,Boku wa Koko de Ikiteiku,"Kids, Music",6.56,51
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",8.12,58075
31128,Arslan Senki (TV): Dakkan no Yaiba,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",6.5,6686
10582,Astarotte no Omocha! EX,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",6.83,20824
3575,Sugai-kun to Kazoku Ishi The Movie,"Comedy, Parody",6.89,92
6902,Saikyou Bushouden: Sangoku Engi,Historical,7.07,1363
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,"Action, Comedy, Harem, Mecha, Sci-Fi",7.08,27030
1037,Saint Beast: Seijuu Kourin-hen,"Action, Fantasy, Magic, Supernatural",6.09,6177
29944,Kuchao,Dementia,5.08,184
8999,Origami Warriors,"Action, Adventure",7.15,143
22059,Kakumeiteki Broadway Shugisha Doumei,Music,5.23,283
10323,Golden Kids,"School, Sports",4.61,138
13463,Panda no Taputapu,Kids,6.55,131
30119,Yowamushi Monsters,Kids,6.33,85
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",7.79,28857
796,Mahoujin Guru Guru Movie,"Adventure, Comedy, Fantasy, Magic, Shounen",7.11,826
10280,Uchuu Kaizoku Sara Special,"Hentai, Sci-Fi",7.07,2441
23319,"Suisei no Gargantia: Meguru Kouro, Haruka","Action, Adventure, Mecha, Sci-Fi",7.46,20151
10838,Double-J,"Comedy, School, Shounen",5.62,8467
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",7.22,12409
1219,Chocotto Sister,"Comedy, Drama, Romance",6.91,14380
3727,Doraemon Movie 01: Nobita no Kyouryuu,"Adventure, Comedy",7.4,1773
9785,Detective Conan: Conan vs. Kid - Shark &amp; Jewel,"Adventure, Comedy, Kids, Mystery, Police, Shounen",7.82,2688
8205,Norabbits&#039; Minutes,"Comedy, Fantasy, Kids",6.13,102
11307,Ginga Patrol PJ,"Drama, Military, Sci-Fi, Space",6.66,316
33360,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama,"Comedy, Military",6.66,1732
2090,Choujikuu Seiki Orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",6.98,1556
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Comedy, Sci-Fi",6.32,17934
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"Comedy, Slice of Life",6.25,143
30199,Hakimono to Kasa no Monogatari,Music,5.87,108
22653,Kero Kero Keroppi no Mitsubachi Daisoudou,"Fantasy, Kids",6.17,60
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Comedy, Parody, School",7.65,6929
892,Dragon Ball Movie 3: Makafushigi Daibouken,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",7.09,25740
25985,Contact,"Comedy, Kids, Sci-Fi",5,102
2526,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",6.4,1596
1038,Mizuiro,Hentai,6.07,1383
34476,Platonic Chain: Ansatsu Jikkouchuu,"Sci-Fi, Slice of Life",1.67,51
462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",7.76,39946
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",7.33,34305
22543,Kyonyuu Kazoku Saimin,Hentai,6.77,2521
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,"Drama, Kids",8.4,49
8730,Metropolitan Museum,"Fantasy, Kids, Music",5.07,242
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",7.74,13469
518,Mahou no Princess Minky Momo,"Magic, Shoujo",6.79,2229
30218,The iDOLM@STER Cinderella Girls: Special Program,"Comedy, Music",6.57,1802
32875,Shokupan Mimi Specials,Comedy,5.74,122
6032,Aquarion Movie: Ippatsu Gyakuten-hen,"Drama, Fantasy, Mecha",6.93,4357
11531,UN-GO: Inga-ron,"Mystery, Supernatural",7.74,23340
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,Fantasy,6.04,1292
29675,Sarasoujuu no Hana no Iro,Drama,3.8,97
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",7.74,56244
25271,Shinano Mainichi Shinbun,Slice of Life,5.71,1153
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",6.94,12809
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",6.44,701
3435,Joou Heika no Petite Angie,"Historical, Mystery, Shoujo",6.65,451
2641,Doraemon: It&#039;s Winter!,"Adventure, Comedy, Fantasy, Kids, Shounen",6.74,485
32707,Jewelpet: Attack Chance!?,"Comedy, Fantasy, Magic, Shoujo",5.89,234
13937,Saishuu Chikan Densha Next,Hentai,6.69,2254
7189,Kotatsu Neko,Comedy,5.07,291
33220,Natsu no Gero wa Fuyu no Sakana,"Dementia, Music",4.45,147
6271,Gendai Kibunroku Kaii Monogatari,Horror,6.38,704
31780,Kimi no Kokoro wa Kagayaiteru kai?,Music,7.35,2762
7308,Mirai Shounen Conan (Movie),"Adventure, Drama, Sci-Fi",7.16,917
25871,Hello Kitty to Issho,"Comedy, Kids, Slice of Life",6.04,100
18989,Ghost in the Shell: Arise - Another Mission,"Action, Mecha, Police, Sci-Fi",6.72,6649
1269,Bio Hunter,"Action, Demons, Horror",6.1,5719
1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,"Adventure, Comedy, Drama, Fantasy, Kids",7.32,42389
8896,Natsufuku no Shoujo-tachi,"Drama, Historical",6.41,347
22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",7,66
851,Kyou kara Ore wa!!,"Comedy, Shounen",8.15,7954
342,Starship Operators,"Drama, Military, Sci-Fi, Space",7.1,9704
3684,Dimension Loop,Sci-Fi,5.79,1805
10639,Deva Zan,"Action, Fantasy",5.28,1547
2424,Cardcaptor Sakura Specials,Comedy,7.62,18604
14345,Btooom!,"Action, Psychological, Sci-Fi, Seinen",7.68,329561
11731,Chi-Sui Maru Specials,Comedy,5.33,94
30929,Aladdin to Mahou no Lamp no Koutsuu Anzen,"Drama, Fantasy, Kids",6.9,42
30763,Yuuki no Omamori,"Drama, Kids",6.42,101
256,Hoshi no Koe,"Drama, Mecha, Romance, Sci-Fi, Space",7.53,85492
2723,D4 Princess,"Action, Comedy, Magic, Mecha, Sci-Fi",6.2,1514
25397,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",6.78,168811
5544,Suashi no Houkago,"Hentai, Yuri",5.66,362
3579,Getter Robo,"Action, Mecha, Sci-Fi, Shounen",7.07,2938
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",8.16,12833
2169,Ice,"Action, Military, Sci-Fi, Shoujo Ai, Yuri",5.68,5247
5344,Time Bokan Series: Itadakiman,Mecha,6.37,298
20469,Himeyuri,"Drama, Historical",6.59,395
30981,Hotaru no Mau Machi de,"Drama, Kids",6.17,43
7505,Knyacki!,"Comedy, Drama, Fantasy, Kids",6.38,242
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,"Magic, Shoujo",6.8,783
26093,"Tanbai Haru, Tookaraji","Drama, Kids",5.25,50
34076,Uchouten Kazoku 2,"Comedy, Drama, Fantasy, Slice of Life",,5934
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",6.2,527
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,6.19,1906
24045,Monster ni Natta Domerica,"Action, Fantasy",4.94,146
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen",6.43,1260
2210,Tooi Sekai,"Drama, Romance",6.62,11347
6452,Akuu Daisakusen Srungle,"Action, Mecha, Sci-Fi",6.55,518
2211,Jumping,Adventure,6.69,2341
148,Kita e.: Diamond Dust Drops,"Drama, Romance, Slice of Life",6.77,5736
13215,Guskou Budori no Denki (2012),"Drama, Fantasy, Kids, Slice of Life",6.36,2936
17092,Dallyeola Hani,Sports,6.64,209
2480,Dragon Knight Gaiden,"Action, Demons, Fantasy, Hentai",5.36,712
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",7.4,19758
2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,7,7484
8422,Vampire Knight: Gekiai no Portrait,"Comedy, Shoujo, Vampire",7.04,23727
2733,Mobile Police Patlabor: MiniPato,Parody,6.72,1831
33818,Amanchu! Special,"Comedy, School, Slice of Life",,3303
30411,Happy Jozy,Comedy,5.38,211
16718,SKET Dance: SD Character Flash Anime,"Comedy, School, Shounen",6.76,2017
2245,Seraphim Call,"Drama, Romance, Sci-Fi",6.15,2434
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,6.84,6495
7374,100%,Drama,5.64,363
33479,Muzumuzu Eighteen,Slice of Life,3.8,72
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,Romance,6.76,3437
15529,Wamono,Music,5.36,224
20453,Mikosuri Han-Gekijou,"Comedy, Parody",5.43,60
33050,Fate/stay night Movie: Heaven&#039;s Feel 3,"Action, Fantasy, Magic, Supernatural",,4282
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",4,40
27789,Yodaka no Hoshi (Music),"Drama, Fantasy, Music, Slice of Life",6.1,478
2330,Jibaku-kun,"Adventure, Comedy, Fantasy",7.6,6036
2306,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Mecha, Parody",6.64,1982
517,School Rumble Ichi Gakki Hoshuu,"Comedy, Romance, School, Shounen",7.85,40868
4541,Vicious,Hentai,6,1073
12375,Maki-chan to Nau.,Hentai,7.57,9650
823,Virgin Night,"Hentai, Romance",6.55,2171
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",8.13,41168
17121,Dareka no Manazashi,"Drama, Slice of Life",7.57,28138
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",8.23,216674
25085,Meiken Lassie Specials,"Adventure, Slice of Life",6.38,69
8533,Hana no Kage,"Demons, Drama, Historical, Romance",6.37,987
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",8.32,461946
9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,6.4,2673
10741,Jingi,"Adventure, Drama, Police",5.86,124
7354,Chikara to Onna no Yo no Naka,Historical,5.31,175
30534,Fen Qing,Music,5.64,120
10718,Soliton no Akuma,"Drama, Military, Sci-Fi",6.17,412
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",7.73,1317
31511,Holiday,,6.56,37
22607,Ahiru no Pekkle no Suieitaikai wa Oosawagi,"Fantasy, Kids",5.44,144
15653,Stay the Same,"Kids, Music",5.67,160
2527,Kotetsu no Daibouken,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",6.03,1420
29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",4.28,77
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,Comedy,7.55,1846
19889,Genshiken Nidaime Specials,"Comedy, Parody, Slice of Life",6.86,3981
22081,Cosplay Rakuen,Hentai,5.96,1670
1438,Lupin III: Lupin Ansatsu Shirei,"Action, Adventure, Comedy, Shounen",7.08,3006
30457,Kachikachi Yama no Shouboutai,Comedy,6.19,101
29812,Yumemi Douji,Drama,5.27,79
2596,Shinreigari: Ghost Hound,"Mystery, Psychological, Sci-Fi, Supernatural",7.59,78469
26063,Kaibutsu Oujo (OVA) Specials,"Adventure, Comedy, Horror, Shounen, Supernatural",6.82,922
3247,Love Hina Final Selection,"Comedy, Ecchi, Harem, Romance",7.32,21824
30998,Yuujou no Kickoff,"Drama, Kids, Sports",6,35
2244,Rakugo Tennyo Oyui,"Comedy, Historical",6.31,1086
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,"Comedy, Mystery, Super Power",6.62,1167
30026,Ekubo Ouji,"Comedy, Kids",6.5,39
11879,Oni Chichi: Re-born,Hentai,7.89,14342
11541,Ad Lib Anime Kenkyuujo,Comedy,5.29,677
15717,Nagareboshi Lens Specials,"Romance, Shoujo",6.38,1557
30160,Oppai ga Ippai,"Kids, Music",5.38,104
34312,Saimin Class,Hentai,,240
24363,Kitsune to Circus,"Comedy, Kids",5.25,128
1149,Choujuushin Gravion Zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",6.75,5808
24139,Tokyo Babylon: Vision,"Music, Supernatural",5.57,499
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),"Comedy, Police, Slice of Life",7.82,4734
1152,New Dominion Tank Police,"Comedy, Mecha, Police, Sci-Fi, Shounen",7.06,5062
5420,Kemono no Souja Erin,"Drama, Fantasy",8.45,36751
25495,fake!fake!,Music,6.28,548
144,Kanon,"Drama, Romance, Slice of Life, Supernatural",7.27,41960
11703,Code:Breaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",7.03,135255
27963,Shouta no Sushi: Kokoro ni Hibiku Shari no Aji,Shounen,7.33,64
25293,Futago no Mahoutsukai Lico to Gli,"Magic, Music",5.66,237
16353,Love Lab,"Comedy, Romance, School",7.49,79493
2316,Akakichi no Eleven,Sports,6.93,957
20799,Norman the Snowman: Kita no Kuni no Aurora (Kari),"Fantasy, Kids",7.67,98
3243,Elec-king The Animation,Comedy,6.55,96
30955,Crazy Monkey,Ecchi,4.81,92
3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",7.01,382
2988,Mahou Shoujo Ai,"Action, Hentai, Horror, Supernatural",6.7,4755
4934,A.F,"Action, Mecha, Sci-Fi",4.7,646
18199,Nudl Nude 2,"Comedy, Hentai, Parody",4,146
5719,Sex Pistols,"Comedy, Drama, Supernatural, Yaoi",7,15885
27989,Hibike! Euphonium,"Drama, Music, School",8.03,134694
34191,Santa-san wa Dai Isogashi,"Fantasy, Kids",9,25
6688,Batain Lai!! Minami no Shima no Mizu Monogatari,"Historical, Slice of Life",6.33,334
21539,Oraa Guzura Dado,"Comedy, Kids",6.63,87
30249,Balgwanghaneun Hyeondaesa,Drama,6.57,195
1512,Court no Naka no Tenshi-tachi,"Hentai, School, Sports",6.02,1771
28887,Setsuzoku Muyou,Comedy,4.5,93
21997,Duel Masters Victory V,"Action, Adventure, Comedy, Shounen",6.35,363
22099,Hero Bank,"Game, Kids",6.15,1946
32881,Tiger Mask W,"Action, Drama, Shounen, Sports",6.44,8652
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",7.1,10591
4331,Penguin no Mondai,"Comedy, Kids",6.7,377
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,"Adventure, Comedy, Sports",6.77,1779
30905,Owanko,Comedy,5.17,65
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",6.8,52
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",7.74,73305
1256,Saint Seiya: Jashin Eris,"Adventure, Sci-Fi, Shounen",7.05,10277
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",7.31,43632
30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi","Drama, Fantasy, Kids",4.67,35
34257,Cinderella Girls Gekijou,"Comedy, Slice of Life",,2479
26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",8.23,36091
1329,Rail of the Star: A True Story of Children,"Drama, Historical",7.41,1302
13983,Thermae Romae: Kodai Romajin ga Uchuu e,"Comedy, Seinen, Space",6.2,749
4816,Gakuen 2,"Hentai, School",6.53,2217
19311,Turuturutu Narongi,"Adventure, Kids",6.25,67
21339,Psycho-Pass Movie,"Action, Military, Police, Sci-Fi",7.95,94677
8183,Bouken Korobokkuru,Adventure,6.58,171
8022,Tegamibachi Gakuen,Comedy,7.44,6649
27363,Yakata: Kannou Kitan,Hentai,6.83,2465
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"Action, Drama, Fantasy, Shounen, Super Power",7.75,26958
3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",6.47,2007
31582,Mimizu Monogatari,Dementia,3.39,139
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,Comedy,6.1,1266
8883,Kikou Heidan J-Phoenix: PF Lips Shoutai,"Comedy, Mecha",5.61,188
1193,Happy Seven: The TV Manga,"Comedy, Fantasy",6.49,3287
15711,Bakuman.: Deraman.,"Comedy, School, Shounen",7.32,7962
16317,Ishida to Asakura,"Comedy, School, Seinen",6.02,9800
33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,5.67,28
23617,Sore Ike! Anpanman: Ringo Boy to Minna no Negai,"Comedy, Fantasy, Kids",6.44,73
416,Kurenai no Buta,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",8.03,74028
29611,Pa-Pa-Pa the â˜… Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy, Kids, Super Power",6.75,77
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",6.27,298
420,Spriggan,"Adventure, Military, Sci-Fi, Shounen",6.81,13256
3858,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama",6.43,1325
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",7.28,5330
13837,Detective Conan Bonus File: Fantasista Flower,"Comedy, Mystery, Police, Shounen, Sports",7.51,4596
14537,Cinnamon no Parade,Fantasy,6.1,186
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life",5.6,59
30375,Starmyu,"Music, School, Slice of Life",7.08,21032
9056,Agitated Screams of Maggots,"Dementia, Horror, Music",4.45,2921
21161,Wansa-kun OVA,"Comedy, Kids",6.57,62
32665,Historical,"Adventure, Historical",5.58,202
33478,UQ Holder!,"Action, Fantasy, Magic, Sci-Fi, Shounen",,2341
21415,Machine-Doll wa Kizutsukanai Specials,"Action, Ecchi, Fantasy, School, Seinen",6.84,16677
9327,Semeâ™¥Chichi,Hentai,5.94,1589
9581,MM! Specials,"Comedy, Ecchi, School",6.77,21462
2895,Kujiratori,Adventure,6.66,1572
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,"Comedy, Kids, Martial Arts, Slice of Life",6,108
12903,Tsushima Maru: Sayounara Okinawa,Historical,7.09,120
29643,6HP (Six Hearts Princess),Magic,,1687
6899,Stitch!: Itazura Alien no Daibouken,"Adventure, Comedy, Kids, Sci-Fi",6.3,875
29575,Mankitsu Happening,Hentai,7.83,8510
19291,Pokemon XY,"Action, Adventure, Comedy, Fantasy, Kids",7.52,30722
759,Tokyo Godfathers,"Comedy, Drama",8.32,89424
33417,Super Lovers 2,"Comedy, Drama, Romance, Shounen Ai",,12022
22649,Kero Kero Keroppi no Sanjuushi,"Fantasy, Kids",6.3,63
34161,Overlord Movie,"Action, Adventure, Fantasy, Game, Magic, Supernatural",,16008
3785,Evangelion: 3.0 You Can (Not) Redo,"Action, Mecha, Sci-Fi",7.71,135318
32580,Uniminipet,"Adventure, Fantasy",6.75,35
26017,Backkom Specials,"Comedy, Kids, Super Power",6.23,93
2979,Akiko,Hentai,5.48,1453
1884,Himesama Goyoujin,Comedy,6.49,1623
9907,Bokura no Live Kimi to no Life,Music,7.2,10426
4479,Shitsurakuen,Hentai,5.55,762
2560,Terra e...,"Action, Drama, Sci-Fi, Shounen",6.63,4807
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",7.4,182713
29549,Kitty to Daniel no Odoru Santa-san no Himitsu,"Fantasy, Kids",6.2,48
18441,Blood Lad: Wagahai wa Neko de wa Nai,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",7.31,48728
748,True Love Story,Romance,6.24,3409
13377,Recorder to Randoseru Reâ™ª,"Comedy, School, Seinen, Slice of Life",7,17283
8550,Dr. Slump Movie 10: Arale no Bikkuriman,"Comedy, Sci-Fi, Shounen",6.34,513
31769,Kojiki: Hyuuga-hen,Historical,5.86,148
564,Puni Puniâ˜†Poemii,"Comedy, Magic, Sci-Fi, Shounen",6.68,21987
3424,Porphy no Nagai Tabi,"Drama, Historical, Kids, Slice of Life",7.11,1335
1786,Sprite: Between Two Worlds,"Comedy, Ecchi, Romance, School",6.13,810
5246,Adesugata Mahou no Sannin Musume,"Comedy, Magic, Shoujo",5.53,542
10349,Suzy&#039;s Zoo: Daisuki! Witzy,Kids,6.35,369
30150,Kamiusagi Rope 3,"Comedy, Slice of Life",4.67,104
5476,Fushigi na Melmo,"Magic, Shoujo",6.62,440
27687,Oshiri Kajiri Mushi (TV) 3rd Season,"Comedy, Kids",5.48,335
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,"Harem, Hentai",7.1,4175
3359,Amatsuki,"Action, Fantasy, Historical, Shoujo, Supernatural",7.04,41920
2512,Detective Conan OVA 02: 16 Suspects,"Adventure, Comedy, Mystery, Police, Shounen",7.43,8548
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",8.37,45547
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",7.77,250
29843,Akuei to Gacchinpo: Tenkomori,"Comedy, Kids",4.09,68
32294,Ai (ONA),Romance,3.6,332
7861,The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo",7.39,1628
10827,Wizard Girl Ambitious,"Fantasy, Hentai",6.89,6007
29906,Kakari,Psychological,4.89,122
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",8.2,9500
3235,Magma Taishi,"Action, Sci-Fi, Shounen, Space, Super Power",5.98,421
18669,Black Jack: Karte NG Extras,Comedy,6.5,612
2508,Genshiken 2,"Comedy, Parody, Slice of Life",7.86,55825
30384,Miss Monochrome: The Animation 2,"Comedy, Music, Slice of Life",6.61,12064
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,"Comedy, School, Shoujo, Shounen Ai, Slice of Life",6.51,814
587,Hanbun no Tsuki ga Noboru Sora,"Comedy, Drama, Romance",7.69,65125
5287,Ippatsu Kanta-kun,"Action, Adventure, Comedy, Kids, Sports",6.25,310
10804,Ikoku Meiro no CroisÃ©e Special,"Historical, Seinen, Slice of Life",7.42,5950
3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",6.99,1019
